"","genomicsSampleID","soilMoisture","decimalLatitude","decimalLongitude","elevation","soilTemp","soilInWaterpH","soilInCaClpH","bin_oid","bin_id","site","site_ID","subplot","layer","quadrant","date","img_genome_id","bin_quality","bin_lineage","gtdb_taxonomy_lineage","domain","phylum","class","order","family","genus","bin_methods","created_by","date_added","bin_completeness","bin_contamination","average_coverage","total_number_of_bases","x5s_r_rna","x16s_r_rna","x23s_r_rna","t_rna_genes","gene_count","scaffold_count","gold_study_id","community","type"
"36","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s11","3300079169_s11","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Verrucomicrobiota; Verrucomicrobiia; Limisphaerales; unclassified; Pedosphaera; Pedosphaera parvula","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Limisphaerales; UBA11358; UBA11358","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Limisphaerales","UBA11358","UBA11358","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,66.93,3.81,NA,1257682,1,0,1,24,1466,209,"Gs0166454","Soil microbial communities","Soil"
"37","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s112","3300079169_s112","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Reyranellales; Reyranellaceae; Reyranella","Bacteria","Pseudomonadota","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,50.26,3.56,NA,3625874,0,0,0,15,4096,775,"Gs0166454","Soil microbial communities","Soil"
"38","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s115","3300079169_s115","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,50.8,2.67,NA,2651661,0,0,0,18,2941,527,"Gs0166454","Soil microbial communities","Soil"
"39","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s13","3300079169_s13","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Palsa-1439; Palsa-1439; Palsa-1439","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Palsa-1439","Palsa-1439","Palsa-1439","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,82.95,2.14,NA,3493075,0,1,1,52,3414,167,"Gs0166454","Soil microbial communities","Soil"
"40","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s14","3300079169_s14","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01","JAFAMB01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,91.54,5.22,NA,5870590,1,1,1,43,6022,426,"Gs0166454","Soil microbial communities","Soil"
"41","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s17","3300079169_s17","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,78.72,6.19,NA,4451004,0,0,0,38,4057,269,"Gs0166454","Soil microbial communities","Soil"
"42","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s2","3300079169_s2","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"HQ",NA,"Bacteria; Planctomycetota; Phycisphaerae; Tepidisphaerales; Tepidisphaeraceae; PALSA-1353","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","PALSA-1353","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,94.67,1.54,NA,4702325,1,2,2,73,4237,62,"Gs0166454","Soil microbial communities","Soil"
"43","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s21","3300079169_s21","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,86.39,0.53,NA,3518705,0,0,0,24,3296,266,"Gs0166454","Soil microbial communities","Soil"
"44","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s22","3300079169_s22","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; DAIDKA01","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","DAIDKA01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,97.62,1.99,NA,3974460,0,1,0,39,3938,313,"Gs0166454","Soil microbial communities","Soil"
"45","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s24","3300079169_s24","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria","Bacteria; Eremiobacterota; Eremiobacteria; Baltobacterales; Baltobacteraceae; DAIDGS01","Bacteria","Eremiobacterota","Eremiobacteria","Baltobacterales","Baltobacteraceae","DAIDGS01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,80.29,2.57,NA,3401257,0,0,0,24,3547,394,"Gs0166454","Soil microbial communities","Soil"
"46","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s3","3300079169_s3","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Verrucomicrobiota; Opitutia; Opitutales; Opitutaceae","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Palsa-1447","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Palsa-1447","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,85.07,0.39,NA,3209563,1,1,1,63,2786,50,"Gs0166454","Soil microbial communities","Soil"
"47","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s31","3300079169_s31","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ",NA,"Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; JAFARZ01","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","JAFARZ01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,54.34,1.18,NA,4094320,0,0,0,22,4411,663,"Gs0166454","Soil microbial communities","Soil"
"48","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s37","3300079169_s37","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Bacteroidota; Chitinophagia; Chitinophagales; Chitinophagaceae; Dinghuibacter; Dinghuibacter silviterrae","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Dinghuibacter","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,89.25,1.67,NA,3557597,0,0,0,19,3393,459,"Gs0166454","Soil microbial communities","Soil"
"49","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s38","3300079169_s38","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acidisoma; Acidisoma sp. L85","Bacteria; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidisoma; Acidisoma sp009765865","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisoma","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,71.89,0.1,NA,2382594,1,1,1,25,2500,338,"Gs0166454","Soil microbial communities","Soil"
"50","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s40","3300079169_s40","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria","Bacteria; Eremiobacterota; Eremiobacteria; Baltobacterales; Baltobacteraceae; Tumulicola","Bacteria","Eremiobacterota","Eremiobacteria","Baltobacterales","Baltobacteraceae","Tumulicola","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,76.87,1.6,NA,2592816,1,2,1,49,2869,359,"Gs0166454","Soil microbial communities","Soil"
"51","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s48","3300079169_s48","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria","Bacteria; Pseudomonadota; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium","Bacteria","Pseudomonadota","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,72.5,0.57,NA,2592637,0,0,0,26,3058,385,"Gs0166454","Soil microbial communities","Soil"
"52","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s54","3300079169_s54","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ",NA,"Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,61.84,2.36,NA,3830425,0,0,0,20,3746,672,"Gs0166454","Soil microbial communities","Soil"
"53","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s58","3300079169_s58","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ",NA,"Bacteria; Planctomycetota; Phycisphaerae; Tepidisphaerales; Tepidisphaeraceae","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae",NA,"SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.64,0.9,NA,2558886,0,0,0,20,2645,429,"Gs0166454","Soil microbial communities","Soil"
"54","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s6","3300079169_s6","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,95.12,4.73,NA,3337399,0,1,0,63,3251,144,"Gs0166454","Soil microbial communities","Soil"
"55","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s64","3300079169_s64","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ",NA,"Bacteria; Planctomycetota; Planctomycetia; Pirellulales; JACPPG01; JACPPG01","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","JACPPG01","JACPPG01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,56.28,0.83,NA,3445363,0,0,0,22,3228,628,"Gs0166454","Soil microbial communities","Soil"
"56","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s68","3300079169_s68","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Palsa-1439; Palsa-1439; Palsa-1439","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Palsa-1439","Palsa-1439","Palsa-1439","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,57.19,1.21,NA,1884542,0,0,0,22,2062,288,"Gs0166454","Soil microbial communities","Soil"
"57","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s7","3300079169_s7","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Bacteroidota","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,96.96,0.35,NA,4291656,0,0,0,40,3998,241,"Gs0166454","Soil microbial communities","Soil"
"58","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s70","3300079169_s70","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; JAJPKK01","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","JAJPKK01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,54.35,3.52,NA,3443617,0,1,0,20,3652,588,"Gs0166454","Soil microbial communities","Soil"
"59","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s72","3300079169_s72","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,63.76,0.46,NA,3043555,0,0,0,16,3346,504,"Gs0166454","Soil microbial communities","Soil"
"60","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s73","3300079169_s73","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; 13-2-20CM-66-19","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,75.64,3.93,NA,5051818,0,1,0,30,4936,739,"Gs0166454","Soil microbial communities","Soil"
"61","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s78","3300079169_s78","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Bog-532","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Bog-532","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,55.07,2.67,NA,3523900,1,1,1,15,3775,644,"Gs0166454","Soil microbial communities","Soil"
"62","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s9","3300079169_s9","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,81.62,3.5,NA,4845539,1,0,1,33,4311,172,"Gs0166454","Soil microbial communities","Soil"
"63","BONA_002-O-20230711",1.14166666666667,65.163534,-147.527149,484.2,7.76666666666667,4.35244762273976,3.81514941188133,"3300079169_s98","3300079169_s98","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","002","O",NA,"20230711",3300079169,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; RYN-230","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","RYN-230","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,50.25,2.76,NA,3188852,0,1,0,18,3302,591,"Gs0166454","Soil microbial communities","Soil"
"64","BONA_004-O-20230712",3.55366666666667,65.190675,-147.536694,668.9,8.1,3.68778496896098,3.10042406283663,"3300079119_s0","3300079119_s0","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","004","O",NA,"20230712",3300079119,"HQ","Bacteria; Bacteroidota","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,100,0.09,NA,4401513,1,2,1,40,4067,42,"Gs0166454","Soil microbial communities","Soil"
"65","BONA_004-O-20230712",3.55366666666667,65.190675,-147.536694,668.9,8.1,3.68778496896098,3.10042406283663,"3300079119_s1","3300079119_s1","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","004","O",NA,"20230712",3300079119,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Acidisarcina; Acidisarcina polymorpha","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Acidisarcina","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Acidisarcina","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,96.03,0.12,NA,4440434,0,1,0,49,4080,63,"Gs0166454","Soil microbial communities","Soil"
"66","BONA_004-O-20230712",3.55366666666667,65.190675,-147.536694,668.9,8.1,3.68778496896098,3.10042406283663,"3300079119_s10","3300079119_s10","Caribou-Poker Creeks Research Watershed NEON Field Site, Alaska, USA","BONA","004","O",NA,"20230712",3300079119,"HQ","Bacteria","Bacteria; Armatimonadota; Chthonomonadetes; Chthonomonadales; Chthonomonadaceae","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae",NA,"SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-25,91.7,1.9,NA,8965524,1,2,1,63,7861,270,"Gs0166454","Soil microbial communities","Soil"
